source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2023:101675:d5a1068fec5cdb9d,四川,2023,物理类,专科提前批,湖南国防工业职业技术学院,专业组101（选科：不限）,352,255856,5,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,5,396,226835,489,101675,255856
zyfz:2025:101656:3af2d435cf8c7f9d,四川,2025,物理类,专科提前批,青岛港湾职业技术学院,专业组102（选科：不限）,417,227464,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,3,425,220190,517,101656,227464
zyfz:2024:101656:c8a90035cbb3c3a0,四川,2024,物理类,专科提前批,青岛港湾职业技术学院,专业组102（选科：不限）,366,271533,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,3,393,257492,472,101656,271533
zyfz:2023:101656:34f4bcff6df65987,四川,2023,物理类,专科提前批,青岛港湾职业技术学院,专业组102（选科：不限）,258,285738,3,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,102,不限,3,308,273685,416,101656,285738
zyfz:2025:101677:9ff872a61bf16663,四川,2025,物理类,专科提前批,重庆医药高等专科学校,专业组101（选科：不限）,415,229177,17,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,17,466,173494,514,101677,229177
zyfz:2024:101677:c01b882132e98369,四川,2024,物理类,专科提前批,重庆医药高等专科学校,专业组101（选科：不限）,460,192766,14,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,14,477,169097,565,101677,192766
zyfz:2023:101677:7ae7fe8a4d86d87f,四川,2023,物理类,专科提前批,重庆医药高等专科学校,专业组101（选科：不限）,402,221679,30,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,30,437,185185,532,101677,221679
zyfz:2025:101690:5bd4c16eb7c01603,四川,2025,物理类,专科提前批,西藏职业技术学院,专业组101（选科：化学）,415,229177,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,化学,10,432,213370,514,101690,229177
zyfz:2024:101690:b3ea3006f97d0729,四川,2024,物理类,专科提前批,西藏职业技术学院,专业组101（选科：化学）,392,258117,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,化学,10,412,244122,494,101690,258117
zyfz:2025:101637:77702e0d345e021f,四川,2025,物理类,专科提前批,天津海运职业学院,专业组101（选科：不限）,409,234158,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,15,432,213370,508,101637,234158
zyfz:2024:101637:f2b042ab196ed743,四川,2024,物理类,专科提前批,天津海运职业学院,专业组101（选科：不限）,380,265026,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,11,422,235494,484,101637,265026
zyfz:2023:101637:c1ad85552f6f7847,四川,2023,物理类,专科提前批,天津海运职业学院,专业组101（选科：不限）,215,291925,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,13,355,254319,375,101637,291925
zyfz:2025:101659:ed24780ac9a26819,四川,2025,物理类,专科提前批,江西航空职业技术学院,专业组104（选科：不限）,407,235668,20,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,20,432,213370,506,101659,235668
zyfz:2024:101659:4f361bf87d5f0b26,四川,2024,物理类,专科提前批,江西航空职业技术学院,专业组104（选科：不限）,384,262840,19,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,104,不限,19,411,244887,487,101659,262840
zyfz:2025:101681:1df58c19f6120900,四川,2025,物理类,专科提前批,重庆交通职业学院,专业组101（选科：不限）,404,237931,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,15,421,223906,503,101681,237931
zyfz:2024:101681:afdf5cdb42937066,四川,2024,物理类,专科提前批,重庆交通职业学院,专业组101（选科：不限）,393,257492,15,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,15,412,244122,495,101681,257492
